id,text,value
23109,Linard - 23220,linard
23121,Malval - 23220,malval
23136,Mortroux - 23220,mortroux
23139,Moutier-Malcard - 23220,moutier-malcard
23051,La Chapelle-Saint-Martial - 23250,la-chapelle-saint-martial
23060,Chavanat - 23250,chavanat
23099,Janaillat - 23250,janaillat
23155,Pontarion - 23250,pontarion
23157,La Pouge - 23250,la-pouge
23168,Sardent - 23250,sardent
23173,Soubrebost - 23250,soubrebost
23197,Saint-Georges-la-Pouge - 23250,saint-georges-la-pouge
23202,Saint-Hilaire-le-Château - 23250,saint-hilaire-le-chateau
23253,Thauron - 23250,thauron
23260,Vidaillat - 23250,vidaillat
23017,Basville - 23260,basville
23019,Beissat - 23260,beissat
23069,Crocq - 23260,crocq
23081,Flayat - 23260,flayat
23115,Magnat-l'Étrange - 23260,magnat-l-etrange
23119,Malleret - 23260,malleret
23129,La Mazière-aux-Bons-Hommes - 23260,la-maziere-aux-bons-hommes
23156,Pontcharraud - 23260,pontcharraud
23178,Saint-Agnant-près-Crocq - 23260,saint-agnant-pres-crocq
23184,Saint-Bard - 23260,saint-bard
23218,Saint-Maurice-près-Crocq - 23260,saint-maurice-pres-crocq
23225,Saint-Oradoux-près-Crocq - 23260,saint-oradoux-pres-crocq
23226,Saint-Pardoux-d'Arnet - 23260,saint-pardoux-d-arnet
23265,La Villeneuve - 23260,la-villeneuve
23266,La Villetelle - 23260,la-villetelle
73034,Beaufort - 73270,beaufort-6
73317,Villard-sur-Doron - 73270,villard-sur-doron
24051,Bosset - 24130,bosset
24182,Le Fleix - 24130,le-fleix
24191,Fraisse - 24130,fraisse
24197,Ginestet - 24130,ginestet
24222,La Force - 24130,la-force-2
24233,Laveyssière - 24130,laveyssiere
24246,Lunas - 24130,lunas
24277,Monfaucon - 24130,monfaucon
24340,Prigonrieux - 24130,prigonrieux
24413,Saint-Georges-Blancaneix - 24130,saint-georges-blancaneix
24487,Saint-Pierre-d'Eyraud - 24130,saint-pierre-d-eyraud
74024,Ayse - 74130,ayse
74042,Bonneville - 74130,bonneville-2
74049,Brizon - 74130,brizon
74087,Contamine-sur-Arve - 74130,contamine-sur-arve
74110,Entremont - 74130,entremont
74122,Faucigny - 74130,faucigny
74189,Mont-Saxonnex - 74130,mont-saxonnex
74212,Le Petit-Bornand-les-Glières - 74130,le-petit-bornand-les-glieres
74312,Vougy - 74130,vougy-2
74016,Archamps - 74160,archamps
74031,Beaumont - 74160,beaumont-7
74044,Bossey - 74160,bossey
74082,Collonges-sous-Salève - 74160,collonges-sous-saleve
74124,Feigères - 74160,feigeres
74201,Neydens - 74160,neydens
74216,Présilly - 74160,presilly-2
74243,Saint-Julien-en-Genevois - 74160,saint-julien-en-genevois
74296,Vers - 74160,vers-3
74072,Chevaline - 74210,chevaline
74104,Doussard - 74210,doussard
74123,Faverges-Seythenex - 74210,faverges
74135,Giez - 74210,giez
74147,Lathuile - 74210,lathuile
74167,Val de Chaise - 74210,marlens
74234,Saint-Ferréol - 74210,saint-ferreol
74275,Talloires-Montmin - 74210,talloires
24104,Chantérac - 24190,chanterac
24157,Douzillac - 24190,douzillac
24309,Neuvic - 24190,neuvic-2
24367,Saint-André-de-Double - 24190,saint-andre-de-double
24418,Saint-Germain-du-Salembre - 24190,saint-germain-du-salembre
24424,Saint-Jean-d'Ataux - 24190,saint-jean-d-ataux
24502,Saint-Séverin-d'Estissac - 24190,saint-severin-d-estissac
24509,Saint-Vincent-de-Connezac - 24190,saint-vincent-de-connezac
24562,Vallereuil - 24190,vallereuil
74080,La Clusaz - 74220,la-clusaz
24021,Badefols-d'Ans - 24390,badefols-d-ans
24046,Boisseuilh - 24390,boisseuilh
24113,La Chapelle-Saint-Jean - 24390,la-chapelle-saint-jean
24120,Cherveix-Cubas - 24390,cherveix-cubas
24136,Coubjours - 24390,coubjours
24202,Granges-d'Ans - 24390,granges-d-ans
24210,Hautefort - 24390,hautefort
24302,Nailhac - 24390,nailhac
24545,Teillots - 24390,teillots
24546,Temple-Laguyon - 24390,temple-laguyon
24555,Tourtoirac - 24390,tourtoirac
76012,Angerville-Bailleul - 76110,angerville-bailleul
76021,Annouville-Vilmesnil - 76110,annouville-vilmesnil
76033,Auberville-la-Renault - 76110,auberville-la-renault
76068,Bec-de-Mortagne - 76110,bec-de-mortagne
76076,Bénarville - 76110,benarville
76118,Bornambusc - 76110,bornambusc
76141,Bréauté - 76110,breaute
76143,Bretteville-du-Grand-Caux - 76110,bretteville-du-grand-caux
76213,Daubeuf-Serville - 76110,daubeuf-serville
76224,Écrainville - 76110,ecrainville
76302,Goderville - 76110,goderville
76304,Gonfreville-Caillot - 76110,gonfreville-caillot
76317,Grainville-Ymauville - 76110,grainville-ymauville
76368,Houquetot - 76110,houquetot
76408,Manneville-la-Goupil - 76110,manneville-la-goupil
76425,Mentheville - 76110,mentheville
76603,Saint-Maclou-la-Brière - 76110,saint-maclou-la-briere
76650,Saint-Sauveur-d'Émalleville - 76110,saint-sauveur-d-emalleville
76669,Sausseuzemare-en-Caux - 76110,sausseuzemare-en-caux
76695,Tocqueville-les-Murs - 76110,tocqueville-les-murs
76725,Vattetot-sous-Beaumont - 76110,vattetot-sous-beaumont
76747,Virville - 76110,virville
76350,Hautot-sur-Seine - 76113,hautot-sur-seine
76550,Sahurs - 76113,sahurs
76634,Saint-Pierre-de-Manneville - 76113,saint-pierre-de-manneville
24140,Cours-de-Pile - 24520,cours-de-pile
24224,Lamonzie-Montastruc - 24520,lamonzie-montastruc
24242,Liorac-sur-Louyre - 24520,liorac-sur-louyre
24296,Mouleydier - 24520,mouleydier
24361,Saint-Agne - 24520,saint-agne
24419,Saint-Germain-et-Mons - 24520,saint-germain-et-mons
24472,Saint-Nexans - 24520,saint-nexans
24499,Saint-Sauveur - 24520,saint-sauveur-3
24570,Verdon - 24520,verdon
76106,Bois-d'Ennebourg - 76160,bois-d-ennebourg
76111,Bois-l'Évêque - 76160,bois-l-eveque
76212,Darnétal - 76160,darnetal
76273,Fontaine-sous-Préaux - 76160,fontaine-sous-preaux
76509,Préaux - 76160,preaux-4
76536,Roncherolles-sur-le-Vivier - 76160,roncherolles-sur-le-vivier
76560,Saint-Aubin-Épinay - 76160,saint-aubin-epinay
76591,Saint-Jacques-sur-Darnétal - 76160,saint-jacques-sur-darnetal
76599,Saint-Léger-du-Bourg-Denis - 76160,saint-leger-du-bourg-denis
76617,Saint-Martin-du-Vivier - 76160,saint-martin-du-vivier
76740,La Vieux-Rue - 76160,la-vieux-rue
76001,Allouville-Bellefosse - 76190,allouville-bellefosse
76041,Autretot - 76190,autretot
76043,Auzebosc - 76190,auzebosc
76055,Baons-le-Comte - 76190,baons-le-comte
76099,Blacqueville - 76190,blacqueville
76110,Bois-Himont - 76190,bois-himont
76160,Carville-la-Folletière - 76190,carville-la-folletiere
76203,Croix-Mare - 76190,croix-mare
76223,Écalles-Alix - 76190,ecalles-alix
76225,Écretteville-lès-Baons - 76190,ecretteville-les-baons
76253,Étoutteville - 76190,etoutteville
76289,Saint Martin de l'If - 76190,freville
76347,Hautot-le-Vatois - 76190,hautot-le-vatois
76348,Hautot-Saint-Sulpice - 76190,hautot-saint-sulpice
76559,Saint-Aubin-de-Crétot - 76190,saint-aubin-de-cretot
76568,Saint-Clair-sur-les-Monts - 76190,saint-clair-sur-les-monts
76610,Sainte-Marie-des-Champs - 76190,sainte-marie-des-champs
76702,Touffreville-la-Corbeline - 76190,touffreville-la-corbeline
76718,Valliquerville - 76190,valliquerville
76729,Veauville-lès-Baons - 76190,veauville-les-baons
76758,Yvetot - 76190,yvetot
76217,Dieppe - 76200,dieppe
76069,Belbeuf - 76240,belbeuf
76103,Bonsecours - 76240,bonsecours
76429,Le Mesnil-Esnard - 76240,le-mesnil-esnard
76014,Angerville-l'Orcher - 76280,angerville-l-orcher
76017,Anglesqueville-l'Esneval - 76280,anglesqueville-l-esneval
76064,Beaurepaire - 76280,beaurepaire-3
76196,Criquetot-l'Esneval - 76280,criquetot-l-esneval
76206,Cuverville - 76280,cuverville-3
76268,Fongueusemare - 76280,fongueusemare
76307,Gonneville-la-Mallet - 76280,gonneville-la-mallet
76357,Hermeville - 76280,hermeville
76361,Heuqueville - 76280,heuqueville-2
76501,Pierrefiques - 76280,pierrefiques
76508,La Poterie-Cap-d'Antifer - 76280,la-poterie-cap-d-antifer
76595,Saint-Jouin-Bruneval - 76280,saint-jouin-bruneval
76609,Sainte-Marie-au-Bosc - 76280,sainte-marie-au-bosc
76716,Turretot - 76280,turretot
76734,Vergetot - 76280,vergetot
76741,Villainville - 76280,villainville
25032,Autechaux - 25110,autechaux
25047,Baume-les-Dames - 25110,baume-les-dames
25094,Bretigney-Notre-Dame - 25110,bretigney-notre-dame
25183,Cusance - 25110,cusance
25189,Dammartin-les-Templiers - 25110,dammartin-les-templiers
25221,Esnans - 25110,esnans
25249,Fontenotte - 25110,fontenotte
25251,Fourbanne - 25110,fourbanne
25298,Grosbois - 25110,grosbois
25299,Guillon-les-Bains - 25110,guillon-les-bains
25312,Hyèvre-Magny - 25110,hyevre-magny
25313,Hyèvre-Paroisse - 25110,hyevre-paroisse
25341,Lomont-sur-Crête - 25110,lomont-sur-crete
25354,Luxiol - 25110,luxiol
25401,Montivernage - 25110,montivernage
25465,Pont-les-Moulins - 25110,pont-les-moulins
25492,Rillans - 25110,rillans
25538,Séchin - 25110,sechin
25546,Silley-Bléfond - 25110,silley-blefond
25602,Vergranne - 25110,vergranne
25604,Verne - 25110,verne
25626,Villers-Saint-Martin - 25110,villers-saint-martin
25629,Voillans - 25110,voillans
25400,Montgesoye - 25111,montgesoye
76029,Aubermesnil-aux-Érables - 76340,aubermesnil-aux-erables
76059,Bazinval - 76340,bazinval
76101,Blangy-sur-Bresle - 76340,blangy-sur-bresle
76154,Campneuseville - 76340,campneuseville
76211,Dancourt - 76340,dancourt
76257,Fallencourt - 76340,fallencourt
76278,Foucarmont - 76340,foucarmont
76333,Guerville - 76340,guerville
76363,Hodeng-au-Bosc - 76340,hodeng-au-bosc
76441,Monchaux-Soreng - 76340,monchaux-soreng
76460,Nesle-Normandeuse - 76340,nesle-normandeuse
76500,Pierrecourt - 76340,pierrecourt-2
76520,Réalcamp - 76340,realcamp
76523,Rétonval - 76340,retonval
76528,Rieux - 76340,rieux-5
76598,Saint-Léger-aux-Bois - 76340,saint-leger-aux-bois-2
76612,Saint-Martin-au-Bosc - 76340,saint-martin-au-bosc
76645,Saint-Riquier-en-Rivière - 76340,saint-riquier-en-riviere
76744,Villers-sous-Foucarmont - 76340,villers-sous-foucarmont
76484,Oissel - 76350,oissel
25295,Les Grangettes - 25160,les-grangettes
25320,Labergement-Sainte-Marie - 25160,labergement-sainte-marie
25361,Malbuisson - 25160,malbuisson
25362,Malpas - 25160,malpas
25405,Montperreux - 25160,montperreux
25442,Oye-et-Pallet - 25160,oye-et-pallet
25459,La Planée - 25160,la-planee
25486,Remoray-Boujeons - 25160,remoray-boujeons
25525,Saint-Point-Lac - 25160,saint-point-lac
25592,Vaux-et-Chantegrue - 25160,vaux-et-chantegrue
25030,Audeux - 25170,audeux
25101,Burgille - 25170,burgille
25115,Champagney - 25170,champagney
25119,Champvans-les-Moulins - 25170,champvans-les-moulins
25136,Chaucenne - 25170,chaucenne
25150,Chevigney-sur-l'Ognon - 25170,chevigney-sur-l-ognon
25172,Courchapon - 25170,courchapon
25217,Émagny - 25170,emagny
25225,Étrabonne - 25170,etrabonne
25257,Franey - 25170,franey
25317,Jallerange - 25170,jallerange
25326,Lantenne-Vertière - 25170,lantenne-vertiere
25332,Lavernay - 25170,lavernay
25371,Mazerolles-le-Salin - 25170,mazerolles-le-salin
25383,Moncley - 25170,moncley
25414,Le Moutherot - 25170,le-moutherot
25427,Noironte - 25170,noironte
25448,Pelousey - 25170,pelousey
25455,Placey - 25170,placey
25482,Recologne - 25170,recologne
25510,Ruffey-le-Château - 25170,ruffey-le-chateau
25536,Sauvagney - 25170,sauvagney
25622,Villers-Buzon - 25170,villers-buzon
76060,Beaubec-la-Rosière - 76440,beaubec-la-rosiere
76074,La Bellière - 76440,la-belliere-2
76185,Compainville - 76440,compainville
76261,La Ferté-Saint-Samson - 76440,la-ferte-saint-samson
76269,Fontaine-en-Bray - 76440,fontaine-en-bray
76276,Forges-les-Eaux - 76440,forges-les-eaux
76332,Grumesnil - 76440,grumesnil
76343,Haucourt - 76440,haucourt-3
76345,Haussez - 76440,haussez
76393,Longmesnil - 76440,longmesnil
76420,Mauquenchy - 76440,mauquenchy
76432,Mesnil-Mauger - 76440,mesnil-mauger
76505,Pommereux - 76440,pommereux
76535,Roncherolles-en-Bray - 76440,roncherolles-en-bray
76544,Rouvray-Catillon - 76440,rouvray-catillon
76578,Sainte-Geneviève - 76440,sainte-genevieve-5
76623,Saint-Michel-d'Halescourt - 76440,saint-michel-d-halescourt
76666,Saumont-la-Poterie - 76440,saumont-la-poterie
76672,Serqueux - 76440,serqueux-2
76678,Sommery - 76440,sommery
76691,Le Thil-Riberpré - 76440,le-thil-riberpre
25012,Les Alliés - 25300,les-allies
25024,Arçon - 25300,arcon
25110,Chaffois - 25300,chaffois
25157,La Cluse-et-Mijoux - 25300,la-cluse-et-mijoux
25201,Dommartin - 25300,dommartin-2
25204,Doubs - 25300,doubs
25254,Les Fourgs - 25300,les-fourgs
25293,Granges-Narboz - 25300,granges-narboz
25309,Houtaud - 25300,houtaud
25462,Pontarlier - 25300,pontarlier
25515,Sainte-Colombe - 25300,sainte-colombe-5
25609,Verrières-de-Joux - 25300,verrieres-de-joux
25634,Vuillecin - 25300,vuillecin
25001,Abbans-Dessous - 25320,abbans-dessous
25084,Boussières - 25320,boussieres
25103,Busy - 25320,busy
25105,Byans-sur-Doubs - 25320,byans-sur-doubs
25147,Chemaudin et Vaux - 25320,chemaudin
25287,Grandfontaine - 25320,grandfontaine
25397,Montferrand-le-Château - 25320,montferrand-le-chateau
25438,Osselle-Routelle - 25320,osselle
25477,Rancenay - 25320,rancenay
25561,Thoraise - 25320,thoraise
25564,Torpes - 25320,torpes
25631,Vorges-les-Pins - 25320,vorges-les-pins
25001,Abbans-Dessous - 25320,abbans-dessous
25084,Boussières - 25320,boussieres
25103,Busy - 25320,busy
25105,Byans-sur-Doubs - 25320,byans-sur-doubs
25147,Chemaudin et Vaux - 25320,chemaudin
25287,Grandfontaine - 25320,grandfontaine
25397,Montferrand-le-Château - 25320,montferrand-le-chateau
25438,Osselle-Routelle - 25320,osselle
25477,Rancenay - 25320,rancenay
25561,Thoraise - 25320,thoraise
25564,Torpes - 25320,torpes
25631,Vorges-les-Pins - 25320,vorges-les-pins
76039,Les Authieux-sur-le-Port-Saint-Ouen - 76520,les-authieux-sur-le-port-saint-ouen
76116,Boos - 76520,boos-2
76285,Fresne-le-Plan - 76520,fresne-le-plan
76313,Gouy - 76520,gouy-2
76434,Mesnil-Raoul - 76520,mesnil-raoul
76448,Montmain - 76520,montmain-2
76464,La Neuville-Chant-d'Oisel - 76520,la-neuville-chant-d-oisel
76475,Franqueville-Saint-Pierre - 76520,franqueville-saint-pierre
76514,Quévreville-la-Poterie - 76520,quevreville-la-poterie
76558,Saint-Aubin-Celloville - 76520,saint-aubin-celloville
76753,Ymare - 76520,ymare
76011,Ancretteville-sur-Mer - 76540,ancretteville-sur-mer
76013,Angerville-la-Martel - 76540,angerville-la-martel
76195,Criquetot-le-Mauconduit - 76540,criquetot-le-mauconduit
76226,Écretteville-sur-Mer - 76540,ecretteville-sur-mer
76232,Életot - 76540,eletot
76299,Gerponville - 76540,gerponville
76386,Limpiville - 76540,limpiville
76529,Riville - 76540,riville
76613,Saint-Martin-aux-Buneaux - 76450,saint-martin-aux-buneaux
76637,Saint-Pierre-en-Port - 76540,saint-pierre-en-port
76663,Sassetot-le-Mauconduit - 76540,sassetot-le-mauconduit
76680,Sorquainville - 76540,sorquainville
76685,Thérouldeville - 76540,therouldeville
76686,Theuville-aux-Maillots - 76540,theuville-aux-maillots
76688,Thiergeville - 76540,thiergeville
76689,Thiétreville - 76540,thietreville
76719,Valmont - 76540,valmont-2
76746,Vinnemerville - 76540,vinnemerville
76755,Ypreville-Biville - 76540,ypreville-biville
76174,Cideville - 76570,cideville
76234,Émanville - 76570,emanville-2
76287,Fresquiennes - 76570,fresquiennes
76311,Goupillières - 76570,goupillieres-3
76370,Hugleville-en-Caux - 76570,hugleville-en-caux
76385,Limésy - 76570,limesy
76433,Mesnil-Panneville - 76570,mesnil-panneville
76495,Pavilly - 76570,pavilly
76566,Sainte-Austreberthe - 76570,sainte-austreberthe-2
25055,Berthelange - 25410,berthelange
25162,Corcelles-Ferrières - 25410,corcelles-ferrieres
25164,Corcondray - 25410,corcondray
25195,Dannemarie-sur-Crète - 25410,dannemarie-sur-crete
25235,Ferrières-les-Bois - 25410,ferrieres-les-bois
25374,Mercey-le-Grand - 25410,mercey-le-grand
25438,Osselle-Routelle - 25320,osselle
25466,Pouilley-Français - 25410,pouilley-francais
25502,Roset-Fluans - 25410,roset-fluans
25527,Saint-Vit - 25410,saint-vit
25594,Velesmes-Essarts - 25410,velesmes-essarts
25616,Villars-Saint-Georges - 25410,villars-saint-georges
25043,Bart - 25420,bart
25054,Berche - 25420,berche
25170,Courcelles-lès-Montbéliard - 25420,courcelles-les-montbeliard
25191,Dampierre-sur-le-Doubs - 25420,dampierre-sur-le-doubs
25632,Voujeaucourt - 25420,voujeaucourt
76709,Le Trait - 76580,le-trait
76351,Le Havre - 76600,le-havre
76351,Le Havre - 76600,le-havre
25011,Allenjoie - 25490,allenjoie
25040,Badevel - 25490,badevel
25190,Dampierre-les-Bois - 25490,dampierre-les-bois
25237,Fesches-le-Châtel - 25490,fesches-le-chatel
76002,Alvimare - 76640,alvimare
76181,Cléville - 76640,cleville-2
76182,Cliponville - 76640,cliponville
76236,Envronville - 76640,envronville
76258,Terres-de-Caux - 76640,fauville-en-caux
76279,Foucart - 76640,foucart
76342,Hattenville - 76640,hattenville
76470,Normanville - 76640,normanville-2
76531,Rocquefort - 76640,rocquefort
76710,Trémauville - 76640,tremauville
76751,Yébleron - 76640,yebleron
76094,Bierville - 76750,bierville
76107,Bois-Guilbert - 76750,bois-guilbert
76109,Bois-Héroult - 76750,bois-heroult
76113,Boissay - 76750,boissay
76120,Bosc-Bordel - 76750,bosc-bordel
76121,Bosc-Édeline - 76750,bosc-edeline
76146,Buchy - 76750,buchy-2
76243,Ernemont-sur-Buchy - 76750,ernemont-sur-buchy
76359,Héronchelles - 76750,heronchelles
76396,Longuerue - 76750,longuerue
76453,Morgny-la-Pommeraye - 76750,morgny-la-pommeraye
76502,Pierreval - 76750,pierreval
76521,Rebets - 76750,rebets
76571,Sainte-Croix-sur-Buchy - 76750,sainte-croix-sur-buchy
76581,Saint-Germain-des-Essourts - 76750,saint-germain-des-essourts
76738,Vieux-Manoir - 76750,vieux-manoir
77034,Blandy - 77115,blandy
77453,Sivry-Courtry - 77115,sivry-courtry
77179,Féricy - 77133,fericy
77266,Machault - 77133,machault-2
77374,Pontcarré - 77135,pontcarre
77156,Darvault - 77140,darvault
77302,Montcourt-Fromonville - 77140,montcourt-fromonville
77333,Nemours - 77140,nemours
77340,Nonville - 77140,nonville-77340
77431,Saint-Pierre-lès-Nemours - 77140,saint-pierre-les-nemours
77486,Vaudoy-en-Brie - 77141,vaudoy-en-brie
77283,May-en-Multien - 77145,may-en-multien
77180,Férolles-Attilly - 77150,ferolles-attilly
77249,Lésigny - 77150,lesigny
77140,Coutençon - 77154,coutencon
77509,Villeneuve-les-Bordes - 77154,villeneuve-les-bordes
77016,Bagneaux-sur-Loing - 77167,bagneaux-sur-loing
77102,Châtenoy - 77167,chatenoy-2
77178,Faÿ-lès-Nemours - 77167,fa-les-nemours
77348,Ormesson - 77167,ormesson
77370,Poligny - 77167,poligny-4
77169,Émerainville - 77184,emerainville
77258,Lognes - 77185,lognes
77152,Dammarie-les-Lys - 77190,dammarie-les-lys
77518,Villiers-en-Bière - 77190,villiers-en-biere
77186,Fontainebleau - 77300,fontainebleau
77038,Boissettes - 77350,boissettes
77039,Boissise-la-Bertrand - 77350,boissise-la-bertrand
77285,Le Mée-sur-Seine - 77350,le-mee-sur-seine
77479,Vaires-sur-Marne - 77360,vaires-sur-marne
77122,Combs-la-Ville - 77380,combs-la-ville
77005,Annet-sur-Marne - 77410,annet-sur-marne
77094,Charmentray - 77410,charmentray
77095,Charny - 77410,charny-2
77118,Claye-Souilly - 77410,claye-souilly
77196,Fresnes-sur-Marne - 77410,fresnes-sur-marne
77214,Gressy - 77410,gressy
77292,Messy - 77410,messy
77376,Précy-sur-Marne - 77410,precy-sur-marne
77427,Saint-Mesmes - 77410,saint-mesmes
77515,Villeroy - 77410,villeroy
77517,Villevaudé - 77410,villevaude
77079,Champagne-sur-Seine - 77430,champagne-sur-seine
78164,Clairefontaine-en-Yvelines - 78120,clairefontaine-en-yvelines
78517,Rambouillet - 78120,rambouillet
78601,Sonchamp - 78120,sonchamp
78686,Viroflay - 78220,viroflay
78481,Le Pecq - 78230,le-pecq
78113,Brueil-en-Vexin - 78440,brueil-en-vexin
78202,Drocourt - 78440,drocourt-2
78246,Fontenay-Saint-Père - 78440,fontenay-saint-pere
78267,Gargenville - 78440,gargenville
78296,Guitrancourt - 78440,guitrancourt
78314,Issou - 78440,issou
78317,Jambville - 78440,jambville
78329,Lainville-en-Vexin - 78440,lainville-en-vexin
78416,Montalet-le-Bois - 78440,montalet-le-bois
78501,Porcheville - 78440,porcheville
78536,Sailly - 78440,sailly-4
78048,Bazainville - 78550,bazainville
78194,Dannemarie - 78550,dannemarie-3
78285,Gressey - 78550,gressey
78310,Houdan - 78550,houdan
78381,Maulette - 78550,maulette
78520,Richebourg - 78550,richebourg-3
78455,Noisy-le-Roi - 78590,noisy-le-roi
78518,Rennemoulin - 78590,rennemoulin
78224,L'Étang-la-Ville - 78620,l-etang-la-ville
78442,Neauphle-le-Château - 78640,neauphle-le-chateau
78443,Neauphle-le-Vieux - 78640,neauphle-le-vieux
78550,Saint-Germain-de-la-Grange - 78640,saint-germain-de-la-grange
78683,Villiers-Saint-Frédéric - 78640,villiers-saint-frederic
79007,Allonne - 79130,allonne-2
79025,Azay-sur-Thouet - 79130,azay-sur-thouet
79035,Le Beugnon - 79130,le-beugnon
79190,Neuvy-Bouin - 79130,neuvy-bouin
79215,Pougne-Hérisson - 79130,pougne-herisson
79226,Le Retail - 79130,le-retail
79311,Secondigny - 79130,secondigny
79050,Bretignolles - 79140,bretignolles
79062,Cerizay - 79140,cerizay
79091,Cirières - 79140,cirieres
79096,Combrand - 79140,combrand
79183,Montravers - 79140,montravers
79210,Le Pin - 79140,le-pin-9
79012,Ardin - 79160,ardin
79032,Béceleuf - 79160,beceleuf
79077,La Chapelle-Thireuil - 79160,la-chapelle-thireuil
79101,Coulonges-sur-l'Autize - 79160,coulonges-sur-l-autize
79117,Faye-sur-Ardin - 79160,faye-sur-ardin
79119,Fenioux - 79160,fenioux-2
79223,Puihardy - 79160,puihardy
79263,Saint-Laurs - 79160,saint-laurs
79269,Saint-Maixent-de-Beugné - 79160,saint-maixent-de-beugne
79290,Saint-Pompain - 79160,saint-pompain
79351,Villiers-en-Plaine - 79160,villiers-en-plaine
79009,Amuré - 79210,amure
79010,Arçais - 79210,arcais
79046,Le Bourdet - 79210,le-bourdet
79170,Mauzé-sur-le-Mignon - 79210,mauze-sur-le-mignon
79219,Priaires - 79210,priaires
79220,Prin-Deyrançon - 79210,prin-deyrancon
79254,Saint-Georges-de-Rex - 79210,saint-georges-de-rex
79257,Saint-Hilaire-la-Palud - 79210,saint-hilaire-la-palud
79334,Usseau - 79210,usseau
79003,Aiffres - 79230,aiffres
79058,Brûlain - 79230,brulain
79125,Fors - 79230,fors
79144,Juscorps - 79230,juscorps
79216,Prahecq - 79230,prahecq
79273,Saint-Martin-de-Bernegoue - 79230,saint-martin-de-bernegoue
79294,Saint-Romans-des-Champs - 79230,saint-romans-des-champs
79355,Vouillé - 79230,vouille
79014,Argenton-l'Église - 79290,argenton-l-eglise
79043,Bouillé-Loretz - 79290,bouille-loretz
79056,Brion-près-Thouet - 79290,brion-pres-thouet
79063,Val en Vignes - 79290,cersay
79277,Saint-Martin-de-Sanzay - 79290,saint-martin-de-sanzay
79013,Argentonnay - 79150,argenton-les-vallees
79038,Boismé - 79300,boisme
79049,Bressuire - 79300,bressuire
79238,Saint-Aubin-du-Plain - 79300,saint-aubin-du-plain
80001,Abbeville - 80100,abbeville
80078,Bellancourt - 80132,bellancourt
80147,Buigny-l'Abbé - 80132,buigny-l-abbe
80149,Buigny-Saint-Maclou - 80132,buigny-saint-maclou
80161,Cahon - 80132,cahon
80163,Cambron - 80132,cambron
80171,Caours - 80132,caours
80260,Drucat - 80132,drucat
80385,Grand-Laviers - 80132,grand-laviers
80422,Hautvillers-Ouville - 80132,hautvillers-ouville
80444,Huchenneville - 80132,huchenneville
80512,Mareuil-Caubert - 80132,mareuil-caubert
80546,Miannay - 80132,miannay
80588,Neufmoulin - 80132,neufmoulin
80590,Neuilly-l'Hôpital - 80132,neuilly-l-hopital
80637,Port-le-Grand - 80132,port-le-grand
80654,Quesnoy-le-Montant - 80132,quesnoy-le-montant
80763,Le Titre - 80132,le-titre
80779,Vauchelles-les-Quesnoy - 80132,vauchelles-les-quesnoy
80836,Yonval - 80132,yonval
80415,Hangest-en-Santerre - 80134,hangest-en-santerre
80155,Bussus-Bussuel - 80135,bussus-bussuel
80215,Coulonvillers - 80135,coulonvillers
80502,Maison-Roland - 80135,maison-roland
80548,Millencourt-en-Ponthieu - 80135,millencourt-en-ponthieu
80609,Oneux - 80135,oneux
80716,Saint-Riquier - 80135,saint-riquier
80830,Yaucourt-Bussus - 80135,yaucourt-bussus
80013,Airaines - 80270,airaines
80019,Allery - 80270,allery
80046,Avelesges - 80270,avelesges
80081,Belloy-Saint-Léonard - 80270,belloy-saint-leonard
80099,Bettencourt-Rivière - 80270,bettencourt-riviere
80437,Heucourt-Croquoison - 80270,heucourt-croquoison
80459,Laleu - 80270,laleu-2
80543,Métigny - 80270,metigny
80655,Quesnoy-sur-Airaines - 80270,quesnoy-sur-airaines
80744,Tailly - 80270,tailly-3
80788,Vergies - 80270,vergies
80821,Warlus - 80270,warlus-2
80825,Wiry-au-Mont - 80270,wiry-au-mont
80160,Cagny - 80330,cagny-2
80489,Longueau - 80330,longueau
80318,Flixecourt - 80420,flixecourt
80795,Ville-le-Marclet - 80420,ville-le-marclet
80164,Camon - 80450,camon-2
80461,Lamotte-Brebière - 80450,lamotte-brebiere
80039,Ault - 80460,ault
80364,Friaucourt - 80460,friaucourt
80613,Oust-Marest - 80460,oust-marest
80826,Woignarue - 80460,woignarue
80032,Assainvillers - 80500,assainvillers
80049,Ayencourt - 80500,ayencourt
80074,Becquigny - 80500,becquigny-2
80121,Bouillancourt-la-Bataille - 80500,bouillancourt-la-bataille
80125,Boussicourt - 80500,boussicourt
80170,Cantigny - 80500,cantigny
80174,Le Cardonnois - 80500,le-cardonnois
80209,Contoire - 80500,contoire
80220,Courtemanche - 80500,courtemanche
80236,Davenescourt - 80500,davenescourt
80278,Erches - 80500,erches
80293,Ételfay - 80500,etelfay
80302,Faverolles - 80500,faverolles-7
80306,Fescamps - 80500,fescamps
80311,Fignières - 80500,fignieres
80326,Fontaine-sous-Montdidier - 80500,fontaine-sous-montdidier
80386,Gratibus - 80500,gratibus
80395,Guerbigny - 80500,guerbigny
80419,Hargicourt - 80500,hargicourt-2
80453,Laboissière-en-Santerre - 80500,laboissiere-en-santerre
80478,Lignières - 80500,lignieres-80478
80511,Marestmontiers - 80500,marestmontiers
80541,Mesnil-Saint-Georges - 80500,mesnil-saint-georges
80561,Montdidier - 80500,montdidier-2
